function_name,elapsed_time,iteration
pandas_read_csv_default,50.910677909851074,0
pandas_read_csv_default,51.06580901145935,1
pandas_read_csv_default,52.746639013290405,2
pandas_read_csv_default,50.08996558189392,3
pandas_read_csv_default,49.79562235,4
pandas_read_csv_default,48.96876120567322,5
pandas_read_csv_default,49.06832814216614,6
pandas_read_csv_default,48.59188675880432,7
pandas_read_csv_default,49.00217580795288,8
pandas_read_csv_default,48.33815074,9
pandas_read_csv_default,48.54801869392395,10
pandas_read_csv_default,48.65240931510925,11
pandas_read_csv_default,49.00725531578064,12
pandas_read_csv_default,48.54288172721863,13
pandas_read_csv_default,48.70802140235901,14
pandas_read_csv_default,48.71756434440613,15
pandas_read_csv_default,48.23288559913635,16
pandas_read_csv_default,48.660343170166016,17
pandas_read_csv_default,48.29874849319458,18
pandas_read_csv_default,48.34676551818848,19
pandas_read_csv_default,48.390209913253784,20
pandas_read_csv_default,52.93620181083679,21
pandas_read_csv_default,49.292901277542114,22
pandas_read_csv_default,48.93213176727295,23
pandas_read_csv_default,49.24342918395996,24
pandas_read_csv_default,48.30071234703064,25
pandas_read_csv_default,48.13401699066162,26
pandas_read_csv_default,48.38578915596008,27
pandas_read_csv_default,48.50979042053223,28
pandas_read_csv_default,48.35757613182068,29
pandas_read_csv_engine_c,48.11613464355469,0
pandas_read_csv_engine_c,48.41240358352661,1
pandas_read_csv_engine_c,48.31646513938904,2
pandas_read_csv_engine_c,48.57430100440979,3
pandas_read_csv_engine_c,48.31967306137085,4
pandas_read_csv_engine_c,48.291306257247925,5
pandas_read_csv_engine_c,48.19422650337219,6
pandas_read_csv_engine_c,48.08867621421814,7
pandas_read_csv_engine_c,48.270310401916504,8
pandas_read_csv_engine_c,49.850791215896606,9
pandas_read_csv_engine_c,48.07681918144226,10
pandas_read_csv_engine_c,48.08818269,11
pandas_read_csv_engine_c,48.17207956314087,12
pandas_read_csv_engine_c,48.07707643508911,13
pandas_read_csv_engine_c,48.30224823951721,14
pandas_read_csv_engine_c,48.845438957214355,15
pandas_read_csv_engine_c,48.225725412368774,16
pandas_read_csv_engine_c,48.503456115722656,17
pandas_read_csv_engine_c,49.04100823402405,18
pandas_read_csv_engine_c,48.34348702430725,19
pandas_read_csv_engine_c,48.11903667449951,20
pandas_read_csv_engine_c,48.92090153694153,21
pandas_read_csv_engine_c,48.13029408454895,22
pandas_read_csv_engine_c,49.032456398010254,23
pandas_read_csv_engine_c,48.84135890007019,24
pandas_read_csv_engine_c,48.94224452972412,25
pandas_read_csv_engine_c,48.74781871,26
pandas_read_csv_engine_c,49.85843467712402,27
pandas_read_csv_engine_c,48.94706941,28
pandas_read_csv_engine_c,48.73324227333069,29
pandas_read_csv_engine_python,255.83411169052124,0
pandas_read_csv_engine_python,248.26262640953064,1
pandas_read_csv_engine_python,231.1203761100769,2
pandas_read_csv_engine_python,241.6274652481079,3
pandas_read_csv_engine_python,236.26348304748535,4
pandas_read_csv_engine_python,245.23164677619934,5
pandas_read_csv_engine_python,230.81459879875183,6
pandas_read_csv_engine_python,244.42969131469727,7
pandas_read_csv_engine_python,231.39323496818542,8
pandas_read_csv_engine_python,238.03986287117004,9
pandas_read_csv_engine_python,238.63965439796448,10
pandas_read_csv_engine_python,239.22808575630188,11
pandas_read_csv_engine_python,244.93177151679993,12
pandas_read_csv_engine_python,223.75117802619934,13
pandas_read_csv_engine_python,247.40659761428833,14
pandas_read_csv_engine_python,229.95530652999878,15
pandas_read_csv_engine_python,238.49368262290955,16
pandas_read_csv_engine_python,234.92591071128845,17
pandas_read_csv_engine_python,246.5001540184021,18
pandas_read_csv_engine_python,230.2596628665924,19
pandas_read_csv_engine_python,239.17819118499756,20
pandas_read_csv_engine_python,245.95208859443665,21
pandas_read_csv_engine_python,235.21477556228638,22
pandas_read_csv_engine_python,231.96311497688293,23
pandas_read_csv_engine_python,237.75937414169312,24
pandas_read_csv_engine_python,237.49718284606934,25
pandas_read_csv_engine_python,244.7485065460205,26
pandas_read_csv_engine_python,236.92326188087463,27
pandas_read_csv_engine_python,229.65974593162537,28
pandas_read_csv_engine_python,249.3640856742859,29
pandas_read_csv_default_dtype_numpy,55.208901166915894,0
pandas_read_csv_default_dtype_numpy,57.103071212768555,1
pandas_read_csv_default_dtype_numpy,50.53521776199341,2
pandas_read_csv_default_dtype_numpy,49.625303506851196,3
pandas_read_csv_default_dtype_numpy,51.533756256103516,4
pandas_read_csv_default_dtype_numpy,50.064059257507324,5
pandas_read_csv_default_dtype_numpy,50.01258873939514,6
pandas_read_csv_default_dtype_numpy,49.89617681503296,7
pandas_read_csv_default_dtype_numpy,49.68131351470947,8
pandas_read_csv_default_dtype_numpy,49.72833967208862,9
pandas_read_csv_default_dtype_numpy,50.77554655075073,10
pandas_read_csv_default_dtype_numpy,49.56385517120361,11
pandas_read_csv_default_dtype_numpy,50.368571758270264,12
pandas_read_csv_default_dtype_numpy,49.65162801742554,13
pandas_read_csv_default_dtype_numpy,49.48167801,14
pandas_read_csv_default_dtype_numpy,50.56424403190613,15
pandas_read_csv_default_dtype_numpy,49.593214988708496,16
pandas_read_csv_default_dtype_numpy,49.75754952430725,17
pandas_read_csv_default_dtype_numpy,49.60346007347107,18
pandas_read_csv_default_dtype_numpy,49.63196945,19
pandas_read_csv_default_dtype_numpy,50.19262480735779,20
pandas_read_csv_default_dtype_numpy,50.13112950325012,21
pandas_read_csv_default_dtype_numpy,50.19601058959961,22
pandas_read_csv_default_dtype_numpy,49.521225452423096,23
pandas_read_csv_default_dtype_numpy,50.32354235649109,24
pandas_read_csv_default_dtype_numpy,49.84269666671753,25
pandas_read_csv_default_dtype_numpy,50.55819487571716,26
pandas_read_csv_default_dtype_numpy,49.853291273117065,27
pandas_read_csv_default_dtype_numpy,51.26288676261902,28
pandas_read_csv_default_dtype_numpy,49.61345553398132,29
pandas_read_csv_engine__c_dtype_numpy,49.635462045669556,0
pandas_read_csv_engine__c_dtype_numpy,49.52099084854126,1
pandas_read_csv_engine__c_dtype_numpy,49.87178993225098,2
pandas_read_csv_engine__c_dtype_numpy,49.93000579,3
pandas_read_csv_engine__c_dtype_numpy,49.48368763923645,4
pandas_read_csv_engine__c_dtype_numpy,49.77969717979431,5
pandas_read_csv_engine__c_dtype_numpy,49.80625772476196,6
pandas_read_csv_engine__c_dtype_numpy,49.67976236343384,7
pandas_read_csv_engine__c_dtype_numpy,49.94602895,8
pandas_read_csv_engine__c_dtype_numpy,49.964046001434326,9
pandas_read_csv_engine__c_dtype_numpy,50.33074116706848,10
pandas_read_csv_engine__c_dtype_numpy,51.93280100822449,11
pandas_read_csv_engine__c_dtype_numpy,49.95908451080322,12
pandas_read_csv_engine__c_dtype_numpy,50.06409144,13
pandas_read_csv_engine__c_dtype_numpy,50.59306192398071,14
pandas_read_csv_engine__c_dtype_numpy,49.67158532142639,15
pandas_read_csv_engine__c_dtype_numpy,50.75289774,16
pandas_read_csv_engine__c_dtype_numpy,49.889726638793945,17
pandas_read_csv_engine__c_dtype_numpy,50.0624783,18
pandas_read_csv_engine__c_dtype_numpy,50.07000184059143,19
pandas_read_csv_engine__c_dtype_numpy,50.40929317474365,20
pandas_read_csv_engine__c_dtype_numpy,49.86304497718811,21
pandas_read_csv_engine__c_dtype_numpy,49.93919539451599,22
pandas_read_csv_engine__c_dtype_numpy,50.958112478256226,23
pandas_read_csv_engine__c_dtype_numpy,50.22789025306702,24
pandas_read_csv_engine__c_dtype_numpy,49.81710600852966,25
pandas_read_csv_engine__c_dtype_numpy,50.13746094703674,26
pandas_read_csv_engine__c_dtype_numpy,50.42735266685486,27
pandas_read_csv_engine__c_dtype_numpy,49.58898401260376,28
pandas_read_csv_engine__c_dtype_numpy,52.81973195075989,29
pandas_read_csv_engine_python__dtype_numpy,277.99662375450134,0
pandas_read_csv_engine_python__dtype_numpy,230.54450798034668,1
pandas_read_csv_engine_python__dtype_numpy,239.67161917686462,2
pandas_read_csv_engine_python__dtype_numpy,223.0231339931488,3
pandas_read_csv_engine_python__dtype_numpy,238.9624149799347,4
pandas_read_csv_engine_python__dtype_numpy,226.10121417045593,5
pandas_read_csv_engine_python__dtype_numpy,227.4656195640564,6
pandas_read_csv_engine_python__dtype_numpy,228.71253776550293,7
pandas_read_csv_engine_python__dtype_numpy,232.02414560317993,8
pandas_read_csv_engine_python__dtype_numpy,226.83778190612793,9
pandas_read_csv_engine_python__dtype_numpy,243.4973168373108,10
pandas_read_csv_engine_python__dtype_numpy,224.05761575698853,11
pandas_read_csv_engine_python__dtype_numpy,253.1889979839325,12
pandas_read_csv_engine_python__dtype_numpy,243.0804865,13
pandas_read_csv_engine_python__dtype_numpy,237.1839976,14
pandas_read_csv_engine_python__dtype_numpy,226.31788277626038,15
pandas_read_csv_engine_python__dtype_numpy,242.37314748764038,16
pandas_read_csv_engine_python__dtype_numpy,231.1785135269165,17
pandas_read_csv_engine_python__dtype_numpy,121.93518114089966,18
pandas_read_csv_engine_python__dtype_numpy,249.6012556552887,19
pandas_read_csv_engine_python__dtype_numpy,244.85637664794922,20
pandas_read_csv_engine_python__dtype_numpy,242.81032466888428,21
pandas_read_csv_engine_python__dtype_numpy,240.31088018417358,22
pandas_read_csv_engine_python__dtype_numpy,232.93801498413086,23
pandas_read_csv_engine_python__dtype_numpy,236.23241233825684,24
pandas_read_csv_engine_python__dtype_numpy,243.67582869529724,25
pandas_read_csv_engine_python__dtype_numpy,234.6031882762909,26
pandas_read_csv_engine_python__dtype_numpy,250.9944396018982,27
pandas_read_csv_engine_python__dtype_numpy,234.76123547554016,28
pandas_read_csv_engine_python__dtype_numpy,254.7956051826477,29
pandas_read_csv_engine_pyarrow,21.541982173919678,0
pandas_read_csv_engine_pyarrow,20.75097084,1
pandas_read_csv_engine_pyarrow,21.843541145324707,2
pandas_read_csv_engine_pyarrow,21.38874340057373,3
pandas_read_csv_engine_pyarrow,21.544530391693115,4
pandas_read_csv_engine_pyarrow,21.78917121887207,5
pandas_read_csv_engine_pyarrow,21.12179398536682,6
pandas_read_csv_engine_pyarrow,21.390854358673096,7
pandas_read_csv_engine_pyarrow,21.50237274169922,8
pandas_read_csv_engine_pyarrow,21.35523772239685,9
pandas_read_csv_engine_pyarrow,21.738184690475464,10
pandas_read_csv_engine_pyarrow,21.251173496246338,11
pandas_read_csv_engine_pyarrow,21.360801696777344,12
pandas_read_csv_engine_pyarrow,21.353219985961914,13
pandas_read_csv_engine_pyarrow,21.692065715789795,14
pandas_read_csv_engine_pyarrow,21.97579789161682,15
pandas_read_csv_engine_pyarrow,22.48857283592224,16
pandas_read_csv_engine_pyarrow,22.77825117111206,17
pandas_read_csv_engine_pyarrow,21.462419986724854,18
pandas_read_csv_engine_pyarrow,20.890565395355225,19
pandas_read_csv_engine_pyarrow,23.47125554084778,20
pandas_read_csv_engine_pyarrow,22.368070602416992,21
pandas_read_csv_engine_pyarrow,21.91223717,22
pandas_read_csv_engine_pyarrow,21.86002206802368,23
pandas_read_csv_engine_pyarrow,25.742063999176025,24
pandas_read_csv_engine_pyarrow,29.249064683914185,25
pandas_read_csv_engine_pyarrow,23.927502870559692,26
pandas_read_csv_engine_pyarrow,23.579343557357788,27
pandas_read_csv_engine_pyarrow,23.029507637023926,28
pandas_read_csv_engine_pyarrow,24.24854302406311,29
pandas_read_csv_engine_pyarrow_dtype_numpy,30.107612371444702,0
pandas_read_csv_engine_pyarrow_dtype_numpy,23.472405195236206,1
pandas_read_csv_engine_pyarrow_dtype_numpy,23.319082260131836,2
pandas_read_csv_engine_pyarrow_dtype_numpy,23.139111042022705,3
pandas_read_csv_engine_pyarrow_dtype_numpy,23.850510358810425,4
pandas_read_csv_engine_pyarrow_dtype_numpy,23.097017526626587,5
pandas_read_csv_engine_pyarrow_dtype_numpy,23.069158792495728,6
pandas_read_csv_engine_pyarrow_dtype_numpy,23.137227535247803,7
pandas_read_csv_engine_pyarrow_dtype_numpy,23.433284997940063,8
pandas_read_csv_engine_pyarrow_dtype_numpy,22.39696455001831,9
pandas_read_csv_engine_pyarrow_dtype_numpy,22.653451681137085,10
pandas_read_csv_engine_pyarrow_dtype_numpy,22.31027054786682,11
pandas_read_csv_engine_pyarrow_dtype_numpy,24.045076370239258,12
pandas_read_csv_engine_pyarrow_dtype_numpy,22.479328393936157,13
pandas_read_csv_engine_pyarrow_dtype_numpy,22.360172271728516,14
pandas_read_csv_engine_pyarrow_dtype_numpy,22.445395708084106,15
pandas_read_csv_engine_pyarrow_dtype_numpy,23.60860038,16
pandas_read_csv_engine_pyarrow_dtype_numpy,22.384116172790527,17
pandas_read_csv_engine_pyarrow_dtype_numpy,22.655756950378418,18
pandas_read_csv_engine_pyarrow_dtype_numpy,22.349703073501587,19
pandas_read_csv_engine_pyarrow_dtype_numpy,23.695555925369263,20
pandas_read_csv_engine_pyarrow_dtype_numpy,23.051810264587402,21
pandas_read_csv_engine_pyarrow_dtype_numpy,22.42543101,22
pandas_read_csv_engine_pyarrow_dtype_numpy,22.353692770004272,23
pandas_read_csv_engine_pyarrow_dtype_numpy,23.719260931015015,24
pandas_read_csv_engine_pyarrow_dtype_numpy,23.342310667037964,25
pandas_read_csv_engine_pyarrow_dtype_numpy,22.478198766708374,26
pandas_read_csv_engine_pyarrow_dtype_numpy,22.336702346801758,27
pandas_read_csv_engine_pyarrow_dtype_numpy,23.59271001815796,28
pandas_read_csv_engine_pyarrow_dtype_numpy,22.292176485061646,29
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.2962446212768555,0
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.124817371368408,1
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0424726009368896,2
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.995321273803711,3
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0492634773254395,4
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.992155075073242,5
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0889477729797363,6
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.016904830932617,7
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.061316967010498,8
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0296220779418945,9
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0096654891967773,10
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.975637197494507,11
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.001419783,12
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0068023204803467,13
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.9941954612731934,14
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0884573459625244,15
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0077576637268066,16
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.9976775646209717,17
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.070521116256714,18
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.982407808303833,19
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.044010877609253,20
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.023958444595337,21
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0164263248443604,22
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0284266471862793,23
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.002291202545166,24
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.9977469444274902,25
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0519511699676514,26
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.0582540035247803,27
pandas_read_csv_engine_pyarrow_dtype_pyarrow,3.094176769256592,28
pandas_read_csv_engine_pyarrow_dtype_pyarrow,2.992699623,29
polars_read_csv_singlethread,8.604435443878174,0
polars_read_csv_singlethread,8.750256776809692,1
polars_read_csv_singlethread,8.600171089172363,2
polars_read_csv_singlethread,8.954785585403442,3
polars_read_csv_singlethread,8.923785209655762,4
polars_read_csv_singlethread,9.210386514663696,5
polars_read_csv_singlethread,9.162469148635864,6
polars_read_csv_singlethread,8.877294063568115,7
polars_read_csv_singlethread,8.977659702301025,8
polars_read_csv_singlethread,8.974849224090576,9
polars_read_csv_singlethread,8.973724365234375,10
polars_read_csv_singlethread,8.940451860427856,11
polars_read_csv_singlethread,8.872791767120361,12
polars_read_csv_singlethread,8.952134609222412,13
polars_read_csv_singlethread,9.023176908493042,14
polars_read_csv_singlethread,8.929619789123535,15
polars_read_csv_singlethread,8.837478160858154,16
polars_read_csv_singlethread,8.958481311798096,17
polars_read_csv_singlethread,8.947301626205444,18
polars_read_csv_singlethread,8.992094993591309,19
polars_read_csv_singlethread,8.837367773,20
polars_read_csv_singlethread,8.993669033050537,21
polars_read_csv_singlethread,8.906251192092896,22
polars_read_csv_singlethread,8.985351085662842,23
polars_read_csv_singlethread,8.977711678,24
polars_read_csv_singlethread,8.935821771621704,25
polars_read_csv_singlethread,9.051887273788452,26
polars_read_csv_singlethread,8.928991794586182,27
polars_read_csv_singlethread,9.131736040115356,28
polars_read_csv_singlethread,9.024094581604004,29
polars_read_csv,3.7164969444274902,0
polars_read_csv,3.539541244506836,1
polars_read_csv,3.297870635986328,2
polars_read_csv,3.310314178466797,3
polars_read_csv,3.4398930072784424,4
polars_read_csv,3.620816946029663,5
polars_read_csv,4.087796211242676,6
polars_read_csv,4.338540792,7
polars_read_csv,3.8378958702087402,8
polars_read_csv,5.902192593,9
polars_read_csv,9.703534126281738,10
polars_read_csv,6.476628541946411,11
polars_read_csv,7.8946309089660645,12
polars_read_csv,5.673896789550781,13
polars_read_csv,3.9137325286865234,14
polars_read_csv,3.936124324798584,15
polars_read_csv,3.732971191,16
polars_read_csv,5.090583324432373,17
polars_read_csv,4.614605665206909,18
polars_read_csv,3.7806942462921143,19
polars_read_csv,3.572066068649292,20
polars_read_csv,3.9141573905944824,21
polars_read_csv,4.790524244308472,22
polars_read_csv,3.9751217365264893,23
polars_read_csv,3.8485665321350098,24
polars_read_csv,3.7836198806762695,25
polars_read_csv,3.6304824352264404,26
polars_read_csv,3.5463504791259766,27
polars_read_csv,4.267818450927734,28
polars_read_csv,3.447469472885132,29
pandas_read_csv_gz,60.71692204475403,0
pandas_read_csv_gz,65.11474585533142,1
pandas_read_csv_gz,69.00000906,2
pandas_read_csv_gz,67.29343581199646,3
pandas_read_csv_gz,59.42475175857544,4
pandas_read_csv_gz,58.640663385391235,5
pandas_read_csv_gz,58.51082778,6
pandas_read_csv_gz,58.795976877212524,7
pandas_read_csv_gz,58.57076668739319,8
pandas_read_csv_gz,58.71123790740967,9
pandas_read_csv_gz,58.728917360305786,10
pandas_read_csv_gz,58.38904953,11
pandas_read_csv_gz,58.79456043243408,12
pandas_read_csv_gz,58.617538928985596,13
pandas_read_csv_gz,59.420663356781006,14
pandas_read_csv_gz,58.58659362792969,15
pandas_read_csv_gz,58.234251499176025,16
pandas_read_csv_gz,58.61222601,17
pandas_read_csv_gz,58.694459676742554,18
pandas_read_csv_gz,58.48116421699524,19
pandas_read_csv_gz,58.54882740974426,20
pandas_read_csv_gz,58.560513496398926,21
pandas_read_csv_gz,58.16323661804199,22
pandas_read_csv_gz,58.424349784851074,23
pandas_read_csv_gz,58.646992683410645,24
pandas_read_csv_gz,58.52797532081604,25
pandas_read_csv_gz,62.81512737,26
pandas_read_csv_gz,60.699800968170166,27
pandas_read_csv_gz,59.56372022628784,28
pandas_read_csv_gz,61.348220348358154,29
polars_read_csv_gz,8.776305675506592,0
polars_read_csv_gz,9.610354185,1
polars_read_csv_gz,8.878246307373047,2
polars_read_csv_gz,10.60861587524414,3
polars_read_csv_gz,10.83901047706604,4
polars_read_csv_gz,10.546075344085693,5
polars_read_csv_gz,10.51953673362732,6
polars_read_csv_gz,9.801909446716309,7
polars_read_csv_gz,10.025264501571655,8
polars_read_csv_gz,10.145028352737427,9
polars_read_csv_gz,9.469729424,10
polars_read_csv_gz,9.457691192626953,11
polars_read_csv_gz,10.162562608718872,12
polars_read_csv_gz,10.703100681304932,13
polars_read_csv_gz,10.083313465118408,14
polars_read_csv_gz,9.383474349975586,15
polars_read_csv_gz,10.529845476150513,16
polars_read_csv_gz,10.396341800689697,17
polars_read_csv_gz,9.672265291,18
polars_read_csv_gz,9.826458693,19
polars_read_csv_gz,9.905184745788574,20
polars_read_csv_gz,10.352883338928223,21
polars_read_csv_gz,9.624984502792358,22
polars_read_csv_gz,10.241647481918335,23
polars_read_csv_gz,10.320212602615356,24
polars_read_csv_gz,9.686567306518555,25
polars_read_csv_gz,9.489995002746582,26
polars_read_csv_gz,9.845892906188965,27
polars_read_csv_gz,10.00996184,28
polars_read_csv_gz,10.608406066894531,29
pandas_read_parquet,17.51990294456482,0
pandas_read_parquet,17.790425062179565,1
pandas_read_parquet,17.689424753189087,2
pandas_read_parquet,17.970526933670044,3
pandas_read_parquet,18.017571926116943,4
pandas_read_parquet,17.890054941177368,5
pandas_read_parquet,17.89439630508423,6
pandas_read_parquet,17.819754123687744,7
pandas_read_parquet,18.03592038154602,8
pandas_read_parquet,18.18426513671875,9
pandas_read_parquet,17.942917585372925,10
pandas_read_parquet,17.85747790336609,11
pandas_read_parquet,19.034048318862915,12
pandas_read_parquet,17.55051302909851,13
pandas_read_parquet,17.953144788742065,14
pandas_read_parquet,18.109535932540894,15
pandas_read_parquet,17.980828523635864,16
pandas_read_parquet,17.935489654541016,17
pandas_read_parquet,19.057722091674805,18
pandas_read_parquet,17.85663676261902,19
pandas_read_parquet,17.88949966430664,20
pandas_read_parquet,17.98839521408081,21
pandas_read_parquet,17.896992683410645,22
pandas_read_parquet,17.846921682357788,23
pandas_read_parquet,17.958409547805786,24
pandas_read_parquet,17.313560724258423,25
pandas_read_parquet,17.917069673538208,26
pandas_read_parquet,17.740994453430176,27
pandas_read_parquet,18.30710482597351,28
pandas_read_parquet,17.897316694259644,29
polars_read_parquet,2.9387664794921875,0
polars_read_parquet,2.6340839862823486,1
polars_read_parquet,2.7629125118255615,2
polars_read_parquet,3.2587366104125977,3
polars_read_parquet,3.070145845413208,4
polars_read_parquet,2.760230779647827,5
polars_read_parquet,2.8297646045684814,6
polars_read_parquet,2.964972972869873,7
polars_read_parquet,2.648667573928833,8
polars_read_parquet,2.5457587242126465,9
polars_read_parquet,2.528320550918579,10
polars_read_parquet,2.8086163997650146,11
polars_read_parquet,2.6973438262939453,12
polars_read_parquet,2.7855215072631836,13
polars_read_parquet,2.7634379863739014,14
polars_read_parquet,2.9067273139953613,15
polars_read_parquet,3.2539188861846924,16
polars_read_parquet,2.6792373657226562,17
polars_read_parquet,3.0302112102508545,18
polars_read_parquet,3.1601555347442627,19
polars_read_parquet,3.589796781539917,20
polars_read_parquet,2.9138102531433105,21
polars_read_parquet,2.825986862182617,22
polars_read_parquet,3.097923755645752,23
polars_read_parquet,3.1664483547210693,24
polars_read_parquet,2.8655283451080322,25
polars_read_parquet,2.8986475467681885,26
polars_read_parquet,2.959307909011841,27
polars_read_parquet,2.7277534008026123,28
polars_read_parquet,2.796423912,29
